Unnamed: 0,revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,count,count_nonzero,inundation_pct,intensity_mean,intensity_mean_nonzero,intensity_sum,month
165,North Guwahati (Pt),KAMRUP METRO,267,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,351691,7524,0.0213937803355786,0.0003970104438271,0.125,139.625,2022_05
166,Kalaigaon (Pt),UDALGURI,268,Udalguri,Kalaigaon (Pt),,191989620.2,192,590345,26393,0.0447077556344171,0.0038123893655404,0.12530621903012082,2250.625,2022_05
167,Mangaldoi (Pt),DARRANG,269,Darrang,Mangaldoi (Pt),y,439678093.9,440,1349574,323606,0.2397838132625554,0.0202346258893547,0.18985862174451104,27308.125,2022_05
168,Dalgaon (Pt),DARRANG,270,Darrang,Dalgaon (Pt),,649172827.9,649,1995137,148442,0.0744019082398852,0.0019684111918128,0.13289736387939494,3927.25,2022_05
169,Mayong,MORIGAON,271,Morigaon,Mayong,,486035918.5,486,1489590,745154,0.5002410059143791,0.1402718197624849,0.4182789801037352,208947.5,2022_05
170,Palasbari,KAMRUP,272,Kamrup,Palasbari,,392624055.8,393,1201499,46144,0.0384053586394994,0.0036677100854848,0.125,4406.75,2022_05
171,Azara,KAMRUP,273,Kamrup,Azara,,423124288.2,423,1294824,45926,0.0354689131495863,0.0019405146954335,0.1250373227170938,2512.625,2022_05
172,Gossaigaon (Pt),DHUBRI,274,Dhubri,Gossaigaon (Pt),,76783222.03,77,235576,0,0.0,0.0,--,0.0,2022_05
173,Jorhat West,JORHAT,276,Jorhat,Jorhat West,,363550691.9,364,1119315,76393,0.0682497777658657,0.0058561486266153,0.12780772905414628,6554.875,2022_05
174,Jorhat East,JORHAT,277,Jorhat,Jorhat East,,195465666.5,195,602077,84336,0.1400751066724023,0.0131218681331457,0.13933887722887528,7900.375,2022_05
175,Sapekhati,CHARAIDEO,278,Charaideo,Sapekhati,,394328380.8,394,1217721,851,0.0006988464516913,8.735580646141439e-05,0.125,106.375,2022_05
176,Sonari,CHARAIDEO,279,Charaideo,Sonari,y,384542831.4,385,1186410,130214,0.1097546379413524,0.0008158014514375,0.12783978338396512,967.875,2022_05
177,Ujani Majuli,MAJULI,280,Majuli,Ujani Majuli,,322168126.6,322,994388,486114,0.4888574681110391,0.009218107016577,0.1289241058242732,9166.375,2022_05
178,Majuli,MAJULI,281,Majuli,Majuli,,648466675.6,648,1999806,1149297,0.5747042463118922,0.0092379585819824,0.13772682203137115,18474.125,2022_05
179,Phuloni,K.ANGLONG,275,K.ANGLONG,Phuloni,,3303172433.0,3303,10128554,978671,0.0966249476480058,0.0036382661335468,0.17435050956197543,36850.375,2022_05
0,Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,3284701,916056,0.278885658085774,0.0257641410892498,0.2028108696225253,84627.5,2019_07
1,Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,487665,193614,0.3970225462151271,0.0516832764295161,0.22781536417376214,25204.125,2019_07
2,Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,933703,618016,0.6618978411764769,0.1019261478221661,0.23141843833664444,95168.75,2019_07
3,Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,3044510,974575,0.3201089830547444,0.0265656460317095,0.20773509717752395,80879.375,2019_07
4,Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,861594,203045,0.2356620403577555,0.0201267940584544,0.2564041430092264,17341.125,2019_07
5,Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,315119,111816,0.3548373788949571,0.0228865920493527,0.19377720457842978,7212.0,2019_07
6,Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,380190,123494,0.3248217996265025,0.0921217023067413,0.33150419778326756,35023.75,2019_07
7,Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,310538,152327,0.4905261191867018,0.0235659565012977,0.22037235003613587,7318.125,2019_07
8,Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,651860,279392,0.4286073696806062,0.0585750774706225,0.19537614106185272,38182.75,2019_07
9,Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,677272,137828,0.2035046480586824,0.0237622402816003,0.20878415194208766,16093.5,2019_07
10,Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,609942,420401,0.6892475022215228,0.0909565991520505,0.26314460128635664,55478.25,2019_07
11,Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,1093208,639013,0.5845301168670555,0.0951317132695699,0.322872200058987,103998.75,2019_07
12,Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,904083,641163,0.7091859928789724,0.1044857054053665,0.24489350173954072,94463.75,2019_07
13,Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,597994,267176,0.4467870915092793,0.0825641645233898,0.28553923694848793,49372.875,2019_07
14,Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,1489173,646453,0.4341020150110162,0.056166409141181,0.2847001919751658,83641.5,2019_07
15,Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,1656818,436485,0.2634477655361059,0.040441451625948,0.2884726742784322,67004.125,2019_07
16,Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,1461891,510091,0.3489254670833872,0.0775876929264904,0.31437886305052803,113424.75,2019_07
17,Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,600346,195609,0.3258271063686607,0.0351153751336729,0.1957580020614536,21081.375,2019_07
18,Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,847982,348332,0.4107775872601069,0.0577453294999186,0.33406786830220087,48967.0,2019_07
19,Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,712189,515571,0.7239244077063813,0.0519317905780628,0.26522610578853767,36985.25,2019_07
20,Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,1571659,595284,0.3787615506926121,0.0494717683670567,0.33310377475698205,77752.75,2019_07
21,Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,968641,943179,0.9737136875271644,0.1713880581144097,0.3601730859767382,166013.5,2019_07
22,Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,803202,980625,1.2208946192863066,0.2590878446517812,0.4029998915521024,208099.875,2019_07
23,Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,513535,475079,0.9251151333404734,0.1743712697284508,0.33089232463352536,89545.75,2019_07
24,Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,126893,123504,0.9732924590008906,0.1952570275744131,0.34415020696169124,24776.75,2019_07
25,Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,671786,345237,0.5139091913198548,0.1369926583763281,0.4157019025765186,92029.75,2019_07
26,Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,713924,381783,0.5347670060118443,0.1163903650808769,0.3132438204237962,83093.875,2019_07
27,Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,1194170,842638,0.7056265020893173,0.1813724176624768,0.3385062492283215,216589.5,2019_07
28,Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,563882,392458,0.6959931333151262,0.1333763092278171,0.2791216825572376,75208.5,2019_07
29,Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,1784019,513160,0.2876426764513158,0.0450239038934002,0.33024903277266354,80323.5,2019_07
30,Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,1051068,208593,0.1984581397207412,0.0148238505976777,0.2151638495318585,15580.875,2019_07
31,Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,938580,329016,0.3505465703509557,0.0617772326280125,0.23016658264428363,57982.875,2019_07
32,Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,761196,423889,0.556872342997073,0.1028575426040073,0.25185364488506595,78294.75,2019_07
33,Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,1141119,612876,0.5370833366195813,0.0560006230726155,0.2409075401208621,63903.375,2019_07
34,Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,1044686,864333,0.8273615229839397,0.1651055915365956,0.3561986560216755,172483.5,2019_07
35,Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,1148669,791785,0.6893064929931947,0.1467293885357748,0.3532569852424897,168543.5,2019_07
36,Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,3789862,784087,0.2068906466779001,0.0346253702641415,0.20759534171464009,131225.375,2019_07
37,Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,3080711,740483,0.240361072492681,0.0222647061019355,0.16891619835199204,68591.125,2019_07
38,Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,1679576,450967,0.2685005025077758,0.0404800080496506,0.2614528695143899,67989.25,2019_07
39,Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,2057187,539665,0.2623315235805009,0.0464173286142679,0.22036579118021052,95489.125,2019_07
40,Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,1173264,914781,0.7796889702573334,0.1155587105715337,0.2185593280448271,135580.875,2019_07
41,Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,1256394,1245005,0.9909351684264648,0.1057159418144308,0.248856852980192,132820.875,2019_07
42,Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,1019191,889232,0.8724880812330564,0.0686289419745661,0.21454117156300417,69946.0,2019_07
43,Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,1619770,529570,0.326941479345833,0.0319322342060909,0.18289236399639328,51722.875,2019_07
44,North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,1901839,1582404,0.83203888446919,0.121840623733134,0.28378501674141315,231721.25,2019_07
45,Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,1429701,1030879,0.7210451695844096,0.0861460718010269,0.24583654360513857,123163.125,2019_07
46,Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,864474,721154,0.8342113238801862,0.1277377919983712,0.2917394302381185,110426.0,2019_07
47,Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,27644,22683,0.8205397192880914,0.0504268557372305,0.179315667609982,1394.0,2019_07
48,Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,481293,21450,0.0445674464411491,0.0031729632469202,0.13030076791808873,1527.125,2019_07
49,Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,1227455,665512,0.5421885120024766,0.0803869591960601,0.21619116010236455,98671.375,2019_07
50,Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,2312800,1086644,0.4698391560013836,0.0487828606018678,0.1677787476783109,112825.0,2019_07
51,Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,2648373,644947,0.2435257420310507,0.0301296777304405,0.14988734211930183,79794.625,2019_07
52,Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,1002816,403012,0.4018803050609483,0.0603453175856787,0.19896972805555282,60515.25,2019_07
53,Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,2647306,80487,0.0304033610017126,0.0014265445702159,0.12520721437570453,3776.5,2019_07
54,Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,2906221,250355,0.0861445155065633,0.0095631491892736,0.14668692503786898,27792.625,2019_07
55,Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,2759306,497633,0.1803471597568374,0.0122312911290012,0.1601106071891115,33749.875,2019_07
56,Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,3505523,192915,0.0550317313564908,0.0011463696001994,0.13335407333665172,4018.625,2019_07
57,Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,2237843,1351299,0.6038399476638888,0.0325896410069875,0.1819777625846504,72930.5,2019_07
58,Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,1216530,303556,0.2495261111522116,0.012882953975652,0.14648154552166964,15672.5,2019_07
59,Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,2040855,430396,0.2108900436336731,0.0136194144120968,0.14101103929705652,27795.25,2019_07
60,Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,1099816,428637,0.3897351920684914,0.0237111253155073,0.15389262636098078,26077.875,2019_07
61,Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,1220566,879658,0.7206967914885389,0.0682049352513506,0.21237002484706555,83248.625,2019_07
62,Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,1209702,466731,0.3858231200742001,0.032335546275033,0.16201684518336273,39116.375,2019_07
63,Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,1435665,407338,0.2837277498580797,0.0218175026903908,0.1485780253870674,31322.625,2019_07
64,Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,1477771,972397,0.6580160254870342,0.0897104490479242,0.23953870754998238,132571.5,2019_07
65,Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,1197181,1283419,1.072034220389398,0.0982273148337636,0.2266646267419672,117595.875,2019_07
66,Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,970193,623053,0.642194903488275,0.0656625795073763,0.16104459067284163,63705.375,2019_07
67,Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,1190217,616298,0.51780305608137,0.0452186450033901,0.15415549597855227,53820.0,2019_07
68,Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,1384680,1143960,0.8261547794436259,0.0839438534535055,0.22369604879015728,116235.375,2019_07
69,Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,1288418,909652,0.7060224243995349,0.1130938290213269,0.22611780890367594,145712.125,2019_07
70,Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,1342595,220588,0.1642997329797891,0.0165250876101877,0.14578829435613702,22186.5,2019_07
71,Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,2615665,1174501,0.4490257735604521,0.0866696423280504,0.28429134317427396,226698.75,2019_07
72,Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,1456525,976787,0.6706283791901958,0.0579542918933763,0.282103564899757,84411.875,2019_07
73,Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,992574,606159,0.6106940137460783,0.0629366173202199,0.23269914883313778,62469.25,2019_07
74,Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,2021313,1390951,0.6881423114579484,0.0795058088480111,0.23056502058793993,160706.125,2019_07
75,Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,979064,163789,0.1672914130230506,0.0234916971719928,0.23591551101628852,22999.875,2019_07
76,Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,2756735,556543,0.2018848384048521,0.0392237556384636,0.24978574184144203,108129.5,2019_07
77,Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,7540478,144068,0.0191059505776689,0.0008324571731394,0.17131891375545852,6277.125,2019_07
78,Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,4807024,266681,0.0554773597968306,0.0005999814022147,0.14891186493184635,2884.125,2019_07
79,Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,4448895,2198,0.0004940552654086,8.316671892683465e-06,0.125,37.0,2019_07
80,Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,3111494,0,0.0,0.0,--,0.0,2019_07
81,Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,1725810,0,0.0,0.0,--,0.0,2019_07
82,Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,5577798,120,2.151386622462843e-05,0.0,--,0.0,2019_07
83,Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,2257735,671541,0.2974401335852082,0.0658723233683315,0.31733167614394076,148722.25,2019_07
84,Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,2539066,616679,0.24287631751203,0.0334671292514649,0.2253429525342555,84975.25,2019_07
85,Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,1356383,80621,0.059438226518616,0.0043850077743528,0.17744413616158,5947.75,2019_07
86,Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,3023351,374033,0.1237147125821646,0.0132597075232085,0.20022650424289645,40088.75,2019_07
87,Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,2286826,312107,0.1364804318299687,0.0131027677663276,0.2143130467123944,29963.75,2019_07
88,Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,539974,248138,0.4595369406675136,0.0949689244296947,0.29214973024400526,51280.75,2019_07
89,Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,407246,147562,0.3623411893548371,0.0472503106230632,0.2362376310555651,19242.5,2019_07
90,Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,849158,496610,0.5848263809561942,0.0870388667362257,0.2728898135806617,73909.75,2019_07
91,Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,2031059,254617,0.1253616955489722,0.0151486859810571,0.19756557613895398,30767.875,2019_07
92,"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,1737889,312626,0.1798883588077259,0.0351137213021084,0.2558443981401901,61023.75,2019_07
93,Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,473422,284223,0.600358665207785,0.1028833683267782,0.24158065460100486,48707.25,2019_07
94,Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,487261,186762,0.3832894485706838,0.0499416637079511,0.20786388485521484,24334.625,2019_07
95,Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,816812,142067,0.1739286396380072,0.0221931423632365,0.18125268715067042,18127.625,2019_07
96,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,2239704,46166,0.020612545229191,0.0014518659608591,0.1492998163452709,3251.75,2019_07
97,"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,581448,185274,0.3186424237421059,0.0313557704214306,0.24885004913736625,18231.75,2019_07
98,Boitamari,BONGAIGAON,199,Bongaigaon,Boitamari,,297089853.0,297,910983,304941,0.3347384089494535,0.0444609010266931,0.2780375836622619,40503.125,2019_07
99,Srijangram,BONGAIGAON,200,Bongaigaon,Srijangram,,347583760.8,348,1066439,591265,0.5544292734980623,0.0851485645217401,0.30049422875825643,90805.75,2019_07
100,Sidli (Pt-II),BONGAIGAON,201,Bongaigaon,Sidli (Pt-II),,85041947.25,85,261111,187007,0.7161973260414153,0.0478977331479715,0.23334561635912457,12506.625,2019_07
101,Manikpur,BONGAIGAON,202,Bongaigaon,Manikpur,,169010249.7,169,519038,404216,0.7787792030641302,0.101727619172392,0.30459249601956756,52800.5,2019_07
102,Kokrajhar (Pt),CHIRANG,203,Chirang,Kokrajhar (Pt),,12538462.77,13,38513,22165,0.5755199543011451,0.0239529509516267,0.16926605504587156,922.5,2019_07
103,Barnagar (Pt),CHIRANG,204,Chirang,Barnagar (Pt),,34321102.47,34,105549,20191,0.1912950383234327,0.0050189959165885,0.1305446032528339,529.75,2019_07
104,Bengtal,CHIRANG,205,Chirang,Bengtal,,715955682.4,716,2204046,197117,0.0894341588151971,0.007996600343187,0.15039957503818682,17624.875,2019_07
105,Sidli (Pt),CHIRANG,206,Chirang,Sidli (Pt),,228893704.6,229,703342,339256,0.4823485587381387,0.0565116259230928,0.20947366756786667,39747.0,2019_07
106,Bijni (Pt),CHIRANG,207,Chirang,Bijni (Pt),,934195919.7,934,2873448,640674,0.222963491944173,0.0249028345040522,0.23668038209144793,71557.0,2019_07
107,"Rangia
(Pt)",KAMRUP,208,Kamrup,"Rangia
(Pt)",,186407362.6,186,572328,387834,0.6776428900909968,0.0704004085070099,0.25493116146054123,40292.125,2019_07
108,Koya,KAMRUP,209,Kamrup,Kayan,,53612722.14,54,164517,111580,0.6782277819313506,0.1263045764267522,0.3020678877743858,20779.25,2019_07
109,Kamalpur,KAMRUP,210,Kamrup,Kamalpur,,250170012.1,250,767470,406832,0.5300949874262186,0.0971008638774154,0.32889057576372766,74522.0,2019_07
110,Hajo,KAMRUP,211,Kamrup,Hajo,,412841145.7,413,1265450,578383,0.4570571733375479,0.1430534592437473,0.40703915312507727,181027.0,2019_07
111,Chhaygaon,KAMRUP,212,Kamrup,Chhaygaon,,470741379.3,471,1439537,225159,0.1564107070537263,0.0233335440492324,0.2446716296145217,33589.5,2019_07
112,Goroimari,KAMRUP,213,Kamrup,Goroimari,,176568213.2,177,540668,184841,0.3418752358193938,0.0623786223708449,0.291768677763167,33726.125,2019_07
113,Chamaria,KAMRUP,214,Kamrup,Chamaria,,140144616.8,140,429107,359823,0.8385391056309964,0.1981728916097849,0.4206522438117098,85037.375,2019_07
114,Nagarbera,KAMRUP,215,Kamrup,Nagarbera,,114577593.0,115,350808,327494,0.9335419944813116,0.2762551025062142,0.46589860200373057,96912.5,2019_07
115,Boko,KAMRUP,216,Kamrup,Boko,,514044709.4,514,1571343,233405,0.1485385431443039,0.0131187939234145,0.21119947748578455,20614.125,2019_07
116,"North
Guwahati",KAMRUP,217,Kamrup,"North
Guwahati",,90721866.31,91,278112,136080,0.489299275112185,0.0791704421240363,0.2757071662012747,22018.25,2019_07
117,Jalah (Pt),KAMRUP,218,Kamrup,Jalah (Pt),,55787602.64,56,171310,104261,0.6086101220010507,0.0746818632887747,0.2436579884586817,12793.75,2019_07
118,Guwahati,KAMRUP METRO,219,KAMRUP METRO,Guwahati,y,101319635.1,101,310349,5919,0.0190720769198547,0.0043342333953065,0.5041697901049476,1345.125,2019_07
119,Sonapur,KAMRUP METRO,220,KAMRUP METRO,Sonapur,,493242088.4,493,1510383,499652,0.3308114564319116,0.0676157140275016,0.3988347457627119,102125.625,2019_07
120,Chandrapur,KAMRUP METRO,221,KAMRUP METRO,Chandrapur,,124600101.5,125,381805,185373,0.485517476198583,0.0828809863673865,0.46820902257864055,31644.375,2019_07
121,"Tihu
(Pt)",NALBARI,222,Nalbari,"Tihu
(Pt)",,94935581.15,95,291600,299852,1.0282990397805212,0.1245991941015089,0.29264326849502637,36333.125,2019_07
122,"Pachim
Nalbari",NALBARI,223,Nalbari,Pachim Nalbari,,148606921.2,149,456115,405869,0.8898391852931826,0.1623392675092904,0.3874976450394063,74045.375,2019_07
123,Barkhetri,NALBARI,224,Nalbari,Barkhetri,,370577388.2,371,1136051,437342,0.3849668720858482,0.0911149675498723,0.40624349982927854,103511.25,2019_07
124,Barbhag,NALBARI,225,Nalbari,Barbhag,,82281261.7,82,252490,163498,0.6475424769297794,0.0953220919640381,0.2947868822340621,24067.875,2019_07
125,Nalbari,NALBARI,226,Nalbari,Nalbari,y,128136913.3,128,393418,187732,0.4771820303087301,0.0434626783726214,0.23081803455723543,17099.0,2019_07
