Unnamed: 0,revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,max_rain,mean_rain,count,sum_rain,month
7,Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,18.72698906064033,6.902037841605616,91,628.0854435861111,2020_03
8,Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,13.156526267528534,10.232649706539355,190,1944.2034442424772,2020_03
9,Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,41.96480894088745,40.48652999147551,201,8137.792528286576,2020_03
10,Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,41.96480894088745,27.279096616902848,182,4964.795584276319,2020_03
11,Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,22.15587101876736,14.266187911527233,320,4565.180131688714,2020_03
12,Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,18.72698906064033,5.623434653922693,268,1507.0804872512815,2020_03
13,Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,13.81243732571602,10.456504065501557,178,1861.257723659277,2020_03
14,Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,13.81243732571602,9.149484425578564,437,3998.324693977833,2020_03
15,Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,17.753432139754295,10.789692360449765,488,5265.369871899486,2020_03
16,Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,20.564029559493065,16.471686568410917,435,7165.183657258749,2020_03
17,Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,20.564029559493065,17.919017515990927,174,3117.909047782421,2020_03
18,Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,20.564029559493065,20.564029559493065,250,5141.007389873266,2020_03
19,Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,20.44532212615013,18.01831099461272,212,3819.881930857897,2020_03
20,Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,20.564029559493065,18.673719076903367,458,8552.563337221742,2020_03
21,Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,20.44532212615013,19.486718282311948,286,5573.201428741217,2020_03
22,Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,20.44532212615013,14.421125162346094,239,3446.6489138007164,2020_03
23,Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,15.719404637813568,15.719404637813568,150,2357.910695672035,2020_03
24,Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,16.79372964799404,15.779089360601372,36,568.0472169816494,2020_03
25,Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,18.466686815023422,10.833225868718356,196,2123.312270268798,2020_03
26,Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,19.37322729825973,16.51825720573206,211,3485.352270409465,2020_03
27,Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,13.881187915802002,6.31598538718593,355,2242.174812451005,2020_03
28,Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,19.37322729825973,13.798295479402483,166,2290.5170495808125,2020_03
29,Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,14.823146879673004,10.633772596100668,532,5657.167021125555,2020_03
30,Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,14.823146879673004,13.05030543499394,309,4032.544379413128,2020_03
31,Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,19.37322729825973,15.134123598928932,278,4207.286360502243,2020_03
32,Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,19.37322729825973,19.30000010649363,225,4342.500023961067,2020_03
33,Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,19.37322729825973,13.990400444627518,336,4700.774549394846,2020_03
34,Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,13.881187915802002,13.4974371704285,308,4157.210648491979,2020_03
35,Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,13.881187915802002,12.144068326305792,346,4201.847640901804,2020_03
36,Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,25.137414276599884,22.585588983280864,1121,25318.44525025785,2020_03
37,Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,24.789560317993164,21.14088088034431,905,19132.4971967116,2020_03
38,Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,23.351403772830963,17.496958636883193,492,8608.50364934653,2020_03
39,Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,20.76683223247528,15.20298221979272,611,9289.022136293352,2020_03
40,Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,22.74878042936325,21.15101913170054,348,7360.554657831788,2020_03
41,Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,41.64356312155724,25.076588220139072,365,9152.95470035076,2020_03
42,Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,41.64356312155724,37.91474998533726,300,11374.424995601175,2020_03
43,Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,48.19985409080982,41.96612599854449,477,20017.842101305723,2020_03
44,North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,41.64356312155724,33.74960742960516,556,18764.78173086047,2020_03
45,Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,38.23528647422791,32.925479355418965,420,13828.701329275966,2020_03
46,Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,38.23528647422791,35.04210016770022,259,9075.903943434358,2020_03
47,Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,44.23921298980713,40.84562418833375,10,408.4562418833375,2020_03
48,Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,63.3979854285717,45.92266027327184,143,6566.940419077873,2020_03
49,Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,44.23921298980713,42.390443467305474,361,15302.950091697276,2020_03
50,Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,44.23921298980713,36.03560370386562,684,24648.352933444083,2020_03
51,Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,40.248180747032166,37.55928838538771,777,29183.567075446248,2020_03
52,Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,46.05363520979881,43.911921504287385,293,12866.193000756204,2020_03
53,Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,46.79241421818733,39.55718414510258,781,30894.160817325115,2020_03
54,Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,54.77560377120972,42.327917907577614,860,36402.00940051675,2020_03
55,Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,54.77560377120972,36.8044742043566,812,29885.233053937554,2020_03
56,Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,54.77560377120972,51.92397287539442,1028,53377.84411590546,2020_03
57,Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,40.39708995074034,32.25924491669289,661,21323.360889934003,2020_03
58,Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,40.39708995074034,27.245899301979627,358,9754.031950108709,2020_03
59,Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,39.10954661667347,32.469979799332506,603,19579.397818997502,2020_03
60,Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,43.84950938820839,36.23410367789846,322,11667.381384283304,2020_03
61,Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,40.39708995074034,36.115011895291545,362,13073.63430609554,2020_03
62,Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,40.39708995074034,37.78991664065745,358,13528.790157355368,2020_03
63,Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,48.45440915226936,37.83382662235994,428,16192.877794370055,2020_03
64,Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,34.23489996790886,32.30997239875382,435,14054.837993457912,2020_03
65,Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,34.23489996790886,30.316197159607757,353,10701.617597341536,2020_03
66,Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,34.23489996790886,26.088013934413183,291,7591.612054914236,2020_03
67,Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,41.217696987092495,31.186419070299184,350,10915.246674604714,2020_03
68,Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,28.296062856912613,22.943520114415943,404,9269.18212622404,2020_03
69,Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,20.34195150434971,17.045521172499935,387,6596.616693757474,2020_03
70,Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,22.804181277751923,20.44194411633886,394,8054.125981837511,2020_03
71,Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,16.182376101613045,11.428984935881642,770,8800.318400628865,2020_03
72,Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,22.018230825662613,10.050024768996296,427,4291.360576361418,2020_03
73,Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,11.453407272696497,10.901475306155332,293,3194.132264703512,2020_03
74,Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,15.190712094306946,8.921461455764717,588,5245.819335989654,2020_03
75,Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,8.180199779570103,6.627605489455164,288,1908.750380963087,2020_03
76,Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,19.89541997015476,12.342150449030605,815,10058.852615959942,2020_03
77,Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,22.686251759529117,16.723529860209958,2226,37226.57746882737,2020_03
78,Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,10.120944932103155,6.983255585045168,1422,9930.189441934228,2020_03
79,Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,30.06866952776909,18.9678779238818,1316,24961.727347828448,2020_03
80,Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,31.434915222227573,25.482899050213064,917,23367.81842904538,2020_03
81,Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,22.91192761063576,21.71356433485404,505,10965.34998910129,2020_03
82,Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,22.91192761063576,20.419651242061523,1642,33529.06733946502,2020_03
83,Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,30.692196995019916,28.682887455065927,667,19131.485932528973,2020_03
84,Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,27.54459881782532,16.90150507719558,749,12659.22730281949,2020_03
85,Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,27.54459881782532,21.66010234053388,396,8577.400526851416,2020_03
86,Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,14.531975343823431,13.44938518011503,890,11969.952810302377,2020_03
87,Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,22.559312790632248,17.484803274186476,682,11924.635832995176,2020_03
88,Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,31.64120122790337,22.468385476450766,155,3482.599748849869,2020_03
89,Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,26.9799884557724,26.9799884557724,121,3264.5786031484604,2020_03
90,Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,26.9799884557724,22.847589258688043,249,5689.049725413322,2020_03
91,Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,26.9799884557724,8.264075936898589,600,4958.4455621391535,2020_03
92,"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,26.9799884557724,16.10937131571723,508,8183.560628384352,2020_03
93,Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,26.9799884557724,22.39800067626647,137,3068.526092648506,2020_03
94,Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,26.9799884557724,22.9925780378539,145,3333.9238154888158,2020_03
95,Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,26.9799884557724,15.368444417626405,242,3719.16354906559,2020_03
96,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,16.76080948114395,10.040229432590092,659,6616.51119607687,2020_03
97,"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,20.02724684774876,18.66612402948341,173,3229.23945710063,2020_03
98,Boitamari,BONGAIGAON,199,Bongaigaon,Boitamari,,297089853.0,297,20.02724684774876,13.850906281534469,264,3656.6392583251,2020_03
99,Srijangram,BONGAIGAON,200,Bongaigaon,Srijangram,,347583760.8,348,20.02724684774876,16.666740680352234,312,5200.0230922698975,2020_03
100,Sidli (Pt-II),BONGAIGAON,201,Bongaigaon,Sidli (Pt-II),,85041947.25,85,20.02724684774876,19.071122305897568,78,1487.54753986001,2020_03
101,Manikpur,BONGAIGAON,202,Bongaigaon,Manikpur,,169010249.7,169,14.686979547142982,14.686979547142982,155,2276.4818298071623,2020_03
102,Kokrajhar (Pt),CHIRANG,203,Chirang,Kokrajhar (Pt),,12538462.77,13,20.02724684774876,20.02724684774876,10,200.2724684774876,2020_03
103,Barnagar (Pt),CHIRANG,204,Chirang,Barnagar (Pt),,34321102.47,34,20.44532212615013,16.203822987694895,31,502.3185126185417,2020_03
104,Bengtal,CHIRANG,205,Chirang,Bengtal,,715955682.4,716,24.763259530067444,23.487943617200703,651,15290.65129479766,2020_03
105,Sidli (Pt),CHIRANG,206,Chirang,Sidli (Pt),,228893704.6,229,20.02724684774876,19.990447099057008,212,4237.974785000086,2020_03
106,Bijni (Pt),CHIRANG,207,Chirang,Bijni (Pt),,934195919.7,934,24.763259530067444,15.804140194070396,846,13370.302604183556,2020_03
107,"Rangia
(Pt)",KAMRUP,208,Kamrup,"Rangia
(Pt)",,186407362.6,186,21.19159549474716,17.46341133584459,166,2898.926281750202,2020_03
108,Koya,KAMRUP,209,Kamrup,Kayan,,53612722.14,54,16.655706822872162,15.288899891078472,48,733.8671947717667,2020_03
109,Kamalpur,KAMRUP,210,Kamrup,Kamalpur,,250170012.1,250,21.19159549474716,7.164108660646472,227,1626.2526659667492,2020_03
110,Hajo,KAMRUP,211,Kamrup,Hajo,,412841145.7,413,14.132370948791504,13.310443164915563,373,4964.795300513506,2020_03
111,Chhaygaon,KAMRUP,212,Kamrup,Chhaygaon,,470741379.3,471,40.24370920658112,25.223493466444644,429,10820.878697104752,2020_03
112,Goroimari,KAMRUP,213,Kamrup,Goroimari,,176568213.2,177,23.2602486461401,19.55142867666964,161,3147.7800169438124,2020_03
113,Chamaria,KAMRUP,214,Kamrup,Chamaria,,140144616.8,140,23.2602486461401,19.18012740408502,123,2359.155670702457,2020_03
114,Nagarbera,KAMRUP,215,Kamrup,Nagarbera,,114577593.0,115,20.564029559493065,20.45650128050915,103,2107.0196318924427,2020_03
115,Boko,KAMRUP,216,Kamrup,Boko,,514044709.4,514,29.94029957801104,24.609098004540066,462,11369.40327809751,2020_03
116,"North
Guwahati",KAMRUP,217,Kamrup,"North
Guwahati",,90721866.31,91,3.560679107904434,3.560679107904434,78,277.73297041654587,2020_03
117,Jalah (Pt),KAMRUP,218,Kamrup,Jalah (Pt),,55787602.64,56,21.19159549474716,21.19159549474716,53,1123.1545612215996,2020_03
118,Guwahati,KAMRUP METRO,219,KAMRUP METRO,Guwahati,y,101319635.1,101,14.372702315449716,6.583395273454728,93,612.2557604312897,2020_03
119,Sonapur,KAMRUP METRO,220,KAMRUP METRO,Sonapur,,493242088.4,493,14.372702315449716,2.2410088376253507,443,992.7669150680304,2020_03
120,Chandrapur,KAMRUP METRO,221,KAMRUP METRO,Chandrapur,,124600101.5,125,3.560679107904434,1.8799053143177715,112,210.5493952035904,2020_03
121,"Tihu
(Pt)",NALBARI,222,Nalbari,"Tihu
(Pt)",,94935581.15,95,15.719404637813568,15.719404637813568,89,1399.0270127654076,2020_03
122,"Pachim
Nalbari",NALBARI,223,Nalbari,Pachim Nalbari,,148606921.2,149,16.655706822872162,14.690165717513471,135,1983.1723718643188,2020_03
123,Barkhetri,NALBARI,224,Nalbari,Barkhetri,,370577388.2,371,14.132370948791504,12.453071885736737,338,4209.138297379017,2020_03
124,Barbhag,NALBARI,225,Nalbari,Barbhag,,82281261.7,82,16.655706822872162,15.074416341781616,75,1130.5812256336212,2020_03
125,Nalbari,NALBARI,226,Nalbari,Nalbari,y,128136913.3,128,16.655706822872162,16.295230269432068,112,1825.065790176392,2020_03
126,Banekuchi,NALBARI,227,Nalbari,Banekuchi,,61110319.4,61,16.655706822872162,16.33803286722728,56,914.9298405647278,2020_03
127,Ghograpar (Pt),NALBARI,228,Nalbari,Ghograpar (Pt),,131160984.6,131,16.655706822872162,16.655706822872162,119,1982.0291119217875,2020_03
128,Baganpara (Pt),BAKSA,260,Baksa,Baganpara (Pt),,211742690.1,212,18.02497163414955,17.59555872393216,191,3360.751716271043,2020_03
129,Baganpara (Pt),NALBARI,230,Nalbari,Baganpara (Pt),,18943498.07,19,16.655706822872162,15.853162092821938,14,221.94426929950717,2020_03
130,Barnagar (Pt),BAKSA,231,Baksa,Barnagar (Pt),,460073385.7,460,20.44532212615013,17.528870003502906,418,7327.067661464214,2020_03
131,Ghograpar (Pt),BAKSA,232,Baksa,Ghograpar (Pt),,35444716.72,35,15.719404637813568,15.719404637813568,30,471.58213913440704,2020_03
132,Jalah (Pt),BAKSA,233,Baksa,Jalah (Pt),,291646466.4,292,16.79372964799404,16.778516223576833,265,4446.306799247861,2020_03
133,Barama,BAKSA,234,Baksa,Barama,,95546762.3,96,16.655706822872162,16.287498098410918,89,1449.5873307585716,2020_03
134,Rangia (Pt),TAMULPUR,235,Baksa,Rangia (Pt),,23451991.6,23,16.655706822872162,16.655706822872162,20,333.11413645744324,2020_03
135,Pathorighat (Pt),TAMULPUR,236,Baksa,Pathorighat (Pt),,3754506.217,4,21.19159549474716,21.19159549474716,5,105.9579774737358,2020_03
136,Khoirabari (Pt),DARRANG,237,Darrang,Khoirabari (Pt),,52738276.5,53,24.159445486962795,24.159445486962795,48,1159.6533833742142,2020_03
137,Pathorighat (Pt),DARRANG,238,Darrang,Patharighat (Pt),,176482635.2,176,24.159445486962795,22.143547379042744,159,3520.824033267796,2020_03
138,Sipajhar,DARRANG,239,Darrang,Sipajhar,,293007191.6,293,24.159445486962795,7.006389989309124,268,1877.7125171348453,2020_03
139,Dhekiajuli (Pt),UDALGURI,240,Udalguri,Dhekiajuli (Pt),,41104085.9,41,23.351403772830963,21.7869934043714,35,762.5447691529989,2020_03
140,Khoirabari (Pt),UDALGURI,241,Udalguri,Khoirabari (Pt),,162764836.4,163,37.06438776850701,27.5004944987852,145,3987.571702323854,2020_03
141,Pathorighat (Pt),UDALGURI,242,Udalguri,Pathorighat (Pt),,2314177.101,2,21.19159549474716,21.19159549474716,2,42.38319098949432,2020_03
142,Mangaldoi (Pt),UDALGURI,243,Udalguri,Mangaldoi (Pt),,6293734.554,6,24.159445486962795,24.159445486962795,7,169.11611840873957,2020_03
143,Dalgaon (Pt),UDALGURI,244,Udalguri,Dalgaon (Pt),,62698740.91,63,23.297589227557182,21.772041097283363,57,1241.0063425451517,2020_03
144,Harisinga,UDALGURI,245,Udalguri,Harisinga,,625700293.5,626,37.06438776850701,29.713523011099785,564,16758.42697826028,2020_03
145,Udalguri,UDALGURI,246,Udalguri,Udalguri,y,569395304.7,569,37.06438776850701,31.01613898777211,524,16252.456829592586,2020_03
146,Mazbat,UDALGURI,247,Udalguri,Mazbat,,325141745.3,325,25.137414276599884,23.51258903859209,292,6865.675999268889,2020_03
147,Mahmora,CHARAIDEO,248,Charaideo,Mahmora,,294481483.3,294,41.217696987092495,39.79899091074677,266,10586.531582258642,2020_03
148,Biswanath,BISWANATH,249,Biswanath,Biswanath,y,1042300607.0,1042,31.803324848413467,15.832213647262348,947,14993.106323957443,2020_03
149,Helem,BISWANATH,250,Biswanath,Halem,,427087304.2,427,31.803324848413467,19.756345560179128,385,7606.193040668964,2020_03
150,Gohpur,BISWANATH,251,Biswanath,Gohpur,,313635939.7,314,31.803324848413467,19.434299039274038,284,5519.340927153826,2020_03
151,Hojai,HOJAI,252,Hojai,Hojai,y,264542999.3,265,13.526136197149754,12.727204991543196,241,3067.2564029619098,2020_03
152,Doboka,HOJAI,253,Hojai,Doboka,,317748519.3,318,13.656054690480232,12.653157963164071,283,3580.8437035754323,2020_03
153,Lanka,HOJAI,254,Hojai,Lanka,,873440623.1,873,16.387140601873398,14.115375666384946,784,11066.454522445798,2020_03
154,Donka,WEST KARBI ANGLONG,255,West Karbi Anglong,Donkamokam,,3072801622.0,3073,19.93138938397169,9.570314250174034,2761,26423.63764473051,2020_03
155,South Salmara,SOUTH SALMARA MANCACHAR,256,South Salmara Mancachar,South Salmara,,435496775.1,435,75.28286071121693,32.361720604389305,396,12815.241359338164,2020_03
156,Mankachar,SOUTH SALMARA MANCACHAR,257,South Salmara Mancachar,Mankachar,,248678182.6,249,101.00232657045126,76.20447637558384,223,16993.598231755197,2020_03
157,Bajali (Pt),TAMULPUR,258,Baksa,Bajali (Pt),,17844174.95,18,16.655706822872162,16.655706822872162,15,249.83560234308243,2020_03
158,Goreswar (Pt),TAMULPUR,259,Baksa,Goreswar (Pt),,283216711.9,283,24.826519459486008,22.040336751636364,257,5664.366545170546,2020_03
159,Tamulpur,TAMULPUR,261,Baksa,Tamulpur,,549366262.9,549,24.826519459486008,19.838014408118195,504,9998.35926169157,2020_03
160,Baksa,BAKSA,262,Baksa,Baska,,295501945.5,296,18.02497163414955,16.737231535570963,273,4569.264209210873,2020_03
161,Sarupeta (Pt),BAKSA,263,Baksa,Sarupeta (Pt),,134708247.8,135,20.44532212615013,18.58582452075048,121,2248.884767010808,2020_03
162,Barnagar (Pt),BARPETA,264,Barpeta,Barnagar (Pt),,207191146.6,207,20.44532212615013,18.43447233665557,189,3484.115271627903,2020_03
163,Sarupeta (Pt),BAJALI,265,Barpeta,Sarupeta (Pt),,261584874.2,262,20.44532212615013,19.634275895230317,235,4614.054835379124,2020_03
164,Chenga,BARPETA,266,Barpeta,Chenga,,317522242.4,318,20.564029559493065,16.147847807479565,289,4666.728016361594,2020_03
